player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Takuma Ominami;OH Leuven;2526;BEL-Belgian Pro League;JPN;DF;27;1997;22;18;1707;19,0;0;1;1;0;0;0;3;0;0,0;0,05;0,05;0,0;0,05;JPN;DF;27;1997;19,0;0;9;1;11,1;0,47;0,05;0,0;0,0;0;0;JPN;DF;27;1997;22;1707;78;47,4;19,0;18;88;16;4;33;13;0,95;13;30;-17;-0,9;-0,8;JPN;DF;27;1997;19,0;3;0;0;14;5;1;3;15;21;0;;;;;;;;;;;;;;;;;;;;;;;
Thibaud Verlinden;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF,FW;26;1999;26;17;1455;16,2;2;4;6;2;0;0;4;0;0,12;0,25;0,37;0,12;0,37;BEL;MF,FW;26;1999;16,2;2;20;10;50,0;1,24;0,62;0,1;0,2;0;0;BEL;MF,FW;26;1999;26;1455;56;40,4;16,2;17;70;2;9;29;4;0,85;19;25;-6;-0,37;0,17;BEL;MF,FW;26;1999;16,2;4;0;0;12;6;7;114;9;16;0;;;;;;;;;;;;;;;;;;;;;;;
Thibault Vlietinck;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF,DF;27;1997;9;4;333;3,7;0;0;0;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;BEL;MF,DF;27;1997;3,7;0;2;1;50,0;0,54;0,27;0,0;0,0;0;0;BEL;MF,DF;27;1997;9;333;37;9,3;3,7;4;51;0;5;26;5;1,0;2;5;-3;-0,81;-0,37;BEL;MF,DF;27;1997;3,7;3;0;0;4;6;1;6;2;6;0;;;;;;;;;;;;;;;;;;;;;;;
Théo Radelet;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;GK;17;2007;0;;;;;0;;0;0;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tobe Leysen;OH Leuven;2526;BEL-Belgian Pro League;BEL;GK;23;2002;32;32;2858;31,8;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;23;2002;31,8;0;0;0;;0,0;0,0;;;0;0;BEL;GK;23;2002;32;2858;89;79,4;31,8;32;89;31;0;;2;0,94;31;47;-16;-0,5;-0,14;BEL;GK;23;2002;31,8;2;0;0;0;7;0;0;1;1;0;BEL;GK;23;2002;32;32;2858;31,8;47;1,48;153;106;69,3;7;9;16;7;21,9;6;5;1;0;16,7
Viktor Damjanić;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CRO;DF;19;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
William Balikwisha;OH Leuven;2526;BEL-Belgian Pro League;COD;MF;26;1999;11;3;302;3,4;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;COD;MF;26;1999;3,4;0;5;2;40,0;1,49;0,6;0,0;0,0;0;0;COD;MF;26;1999;11;302;27;8,4;3,4;3;69;0;8;12;7;0,73;4;6;-2;-0,6;-0,13;COD;MF;26;1999;3,4;0;0;0;4;5;1;3;3;2;0;;;;;;;;;;;;;;;;;;;;;;;
Wouter George;OH Leuven;2526;BEL-Belgian Pro League;BEL;MF;23;2002;24;12;1182;13,1;1;1;2;1;0;0;2;0;0,08;0,08;0,15;0,08;0,15;BEL;MF;23;2002;13,1;1;11;3;27,3;0,84;0,23;0,09;0,33;0;0;BEL;MF;23;2002;24;1182;49;32,8;13,1;12;72;2;12;27;13;1,17;15;17;-2;-0,15;0,48;BEL;MF;23;2002;13,1;2;0;0;28;10;0;41;12;21;0;;;;;;;;;;;;;;;;;;;;;;;
Yassine Azzouz;OH Leuven;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MAR;MF;18;2007;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Youssef Maziz;OH Leuven;2526;BEL-Belgian Pro League;FRA;MF,FW;27;1998;36;24;2092;23,2;3;4;7;3;0;0;6;0;0,13;0,17;0,3;0,13;0,3;FRA;MF,FW;27;1998;23,2;3;50;12;24,0;2,15;0,52;0,06;0,25;0;0;FRA;MF,FW;27;1998;36;2092;58;58,1;23,2;24;75;6;12;24;1;1,03;23;28;-5;-0,22;0,62;FRA;MF,FW;27;1998;23,2;6;0;0;20;42;2;158;7;18;0;;;;;;;;;;;;;;;;;;;;;;;
Óscar Gil;OH Leuven;2526;BEL-Belgian Pro League;ESP;MF,DF;28;1997;33;29;2314;25,7;2;1;3;2;0;0;14;1;0,08;0,04;0,12;0,08;0,12;ESP;MF,DF;28;1997;25,7;2;21;10;47,6;0,82;0,39;0,1;0,2;0;0;ESP;MF,DF;28;1997;33;2314;70;64,3;25,7;29;75;14;4;35;1;0,91;28;39;-11;-0,43;0,13;ESP;MF,DF;28;1997;25,7;14;1;1;57;50;2;34;29;41;0;;;;;;;;;;;;;;;;;;;;;;;
Łukasz Łakomy;OH Leuven;2526;BEL-Belgian Pro League;POL;MF;24;2001;32;25;2113;23,5;3;3;6;3;0;0;6;0;0,13;0,13;0,26;0,13;0,26;POL;MF;24;2001;23,5;3;32;12;37,5;1,36;0,51;0,09;0,25;0;0;POL;MF;24;2001;32;2113;66;58,7;23,5;25;78;12;7;24;2;0,94;26;40;-14;-0,6;-0,29;POL;MF;24;2001;23,5;6;0;0;39;23;1;79;29;19;0;;;;;;;;;;;;;;;;;;;;;;;
Abdoulaye Sissako;Sint-Truiden;2526;BEL-Belgian Pro League;FRA;MF;27;1998;40;39;3339;37,1;2;3;5;2;0;0;5;0;0,05;0,08;0,13;0,05;0,13;FRA;MF;27;1998;37,1;2;30;4;13,3;0,81;0,11;0,07;0,5;0;0;FRA;MF;27;1998;40;3339;83;92,8;37,1;39;85;27;1;11;0;1,78;57;44;13;0,35;-0,34;FRA;MF;27;1998;37,1;5;0;0;43;17;0;10;50;53;0;;;;;;;;;;;;;;;;;;;;;;;
Adam Nhaili;Sint-Truiden;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;FW;19;2005;0;;;;;0;;0;0;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adriano Bertaccini;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;FW,MF;24;2000;1;0;28;0,3;1;1;2;1;0;0;0;0;3,21;3,21;6,43;3,21;6,43;BEL;FW,MF;24;2000;0,3;1;4;3;75,0;12,86;9,64;0,25;0,33;0;0;BEL;FW,MF;24;2000;1;28;28;0,8;0,3;0;;0;1;28;0;3,0;3;1;2;6,43;6,1;BEL;FW,MF;24;2000;0,3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Alouis Diriken;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;DF;21;2004;7;0;69;0,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;21;2004;0,8;0;2;1;50,0;2,61;1,3;0,0;0,0;0;0;BEL;DF;21;2004;7;69;10;1,9;0,8;0;;0;7;10;33;1,43;0;1;-1;-1,3;-1,71;BEL;DF;21;2004;0,8;0;0;0;1;0;0;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Andrés Ferrari;Sint-Truiden;2526;BEL-Belgian Pro League;URU;FW,MF;22;2003;20;10;867;9,6;3;1;4;2;1;2;4;0;0,31;0,1;0,42;0,21;0,31;URU;FW,MF;22;2003;9,6;3;32;8;25,0;3,32;0,83;0,09;0,38;1;2;URU;FW,MF;22;2003;20;867;43;24,1;9,6;10;73;3;10;14;1;1,95;11;10;1;0,1;-0,36;URU;FW,MF;22;2003;9,6;4;0;0;23;16;8;3;5;8;0;;;;;;;;;;;;;;;;;;;;;;;
Arbnor Muja;Sint-Truiden;2526;BEL-Belgian Pro League;ALB;MF,FW;26;1998;26;22;1846;20,5;6;2;8;5;1;1;3;1;0,29;0,1;0,39;0,24;0,34;ALB;MF,FW;26;1998;20,5;6;43;16;37,2;2,1;0,78;0,14;0,38;1;1;ALB;MF,FW;26;1998;26;1846;71;51,3;20,5;22;75;5;4;52;1;1,58;28;26;2;0,1;-0,57;ALB;MF,FW;26;1998;20,5;3;1;0;13;21;10;89;8;16;0;;;;;;;;;;;;;;;;;;;;;;;
Hugo Lambotte;Sint-Truiden;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;DF;19;2006;0;;;;;0;;0;0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilias Sebaoui;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;MF,FW;23;2001;40;40;3253;36,1;5;6;11;5;0;0;4;0;0,14;0,17;0,3;0,14;0,3;BEL;MF,FW;23;2001;36,1;5;92;27;29,3;2,55;0,75;0,05;0,19;0;0;BEL;MF,FW;23;2001;40;3253;81;90,4;36,1;40;81;18;0;;0;1,78;51;42;9;0,25;-1,31;BEL;MF,FW;23;2001;36,1;4;0;0;50;40;6;45;16;31;0;;;;;;;;;;;;;;;;;;;;;;;
Illyès Benachour;Sint-Truiden;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;MF;18;2007;0;;;;;0;;0;0;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isaías Delpupo;Sint-Truiden;2526;BEL-Belgian Pro League;ARG;MF;22;2003;4;0;25;0,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ARG;MF;22;2003;0,3;0;0;0;;0,0;0,0;;;0;0;ARG;MF;22;2003;4;25;6;0,7;0,3;0;;0;4;6;18;1,0;0;0;0;0,0;-0,38;ARG;MF;22;2003;0,3;0;0;0;1;1;0;3;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Jay-David Mbalanda;Sint-Truiden;2526;BEL-Belgian Pro League;FRA;MF;18;2007;1;0;4;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;FRA;MF;18;2007;0,0;0;1;0;0,0;22,5;0,0;0,0;;0;0;FRA;MF;18;2007;1;4;4;0,1;0,0;0;;0;1;4;3;1,0;0;0;0;0,0;-0,38;FRA;MF;18;2007;0,0;0;0;0;0;0;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Jo Coppens;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;GK;34;1990;1;0;2;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;34;1990;0,0;0;0;0;;0,0;0,0;;;0;0;BEL;GK;34;1990;1;2;2;0,1;0,0;0;;0;1;2;1;3,0;0;0;0;0,0;-0,38;BEL;GK;34;1990;0,0;0;0;0;0;0;0;0;0;0;0;BEL;GK;34;1990;1;0;2;0,0;0;0,0;0;0;;0;0;0;1;;0;0;0;0;
Joedrick Pupe;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;DF;28;1997;8;6;474;5,3;1;0;1;1;0;0;1;0;0,19;0,0;0,19;0,19;0,19;BEL;DF;28;1997;5,3;1;3;2;66,7;0,57;0,38;0,33;0,5;0;0;BEL;DF;28;1997;8;474;59;13,2;5,3;6;77;2;2;7;10;1,38;4;7;-3;-0,57;-1,09;BEL;DF;28;1997;5,3;1;0;0;4;5;0;19;14;4;0;;;;;;;;;;;;;;;;;;;;;;;
Kaito Matsuzawa;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;MF;24;2001;32;3;712;7,9;2;2;4;2;0;0;1;0;0,25;0,25;0,51;0,25;0,51;JPN;MF;24;2001;7,9;2;23;8;34,8;2,91;1,01;0,09;0,25;0;0;JPN;MF;24;2001;32;712;22;19,8;7,9;3;67;0;29;18;7;1,59;15;7;8;1,01;0,79;JPN;MF;24;2001;7,9;1;0;0;9;18;3;34;5;2;0;;;;;;;;;;;;;;;;;;;;;;;
Keisuke Gotō;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;FW;20;2005;38;32;2878;32,0;11;7;18;9;2;2;5;0;0,34;0,22;0,56;0,28;0,5;JPN;FW;20;2005;32,0;11;62;25;40,3;1,94;0,78;0,18;0,44;2;2;JPN;FW;20;2005;38;2878;76;79,9;32,0;32;86;18;6;22;0;1,76;50;36;14;0,44;0,31;JPN;FW;20;2005;32,0;5;0;0;37;33;25;3;10;22;0;;;;;;;;;;;;;;;;;;;;;;;
Leo Kokubo;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;GK;24;2001;38;38;3420;38,0;0;0;0;0;0;0;5;0;0,0;0,0;0,0;0,0;0,0;JPN;GK;24;2001;38,0;0;0;0;;0,0;0,0;;;0;0;JPN;GK;24;2001;38;3420;90;95,0;38,0;38;90;38;0;;1;1,79;57;43;14;0,37;-0,13;JPN;GK;24;2001;38,0;5;0;0;1;11;0;0;0;3;0;JPN;GK;24;2001;38;38;3420;38,0;43;1,13;153;110;71,9;21;5;12;9;23,7;3;3;0;0;0,0
Louis Patris;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;DF;24;2001;6;6;517;5,7;0;1;1;0;0;0;0;0;0,0;0,17;0,17;0,0;0,17;BEL;DF;24;2001;5,7;0;4;2;50,0;0,7;0,35;0,0;0,0;0;0;BEL;DF;24;2001;6;517;86;14,4;5,7;6;86;4;0;;0;2,33;10;4;6;1,04;0,78;BEL;DF;24;2001;5,7;0;0;0;8;3;0;19;13;13;0;;;;;;;;;;;;;;;;;;;;;;;
Loïc Mbe Soh;Sint-Truiden;2526;BEL-Belgian Pro League;FRA;DF;24;2001;14;9;918;10,2;2;0;2;2;0;0;1;0;0,2;0,0;0,2;0,2;0,2;FRA;DF;24;2001;10,2;2;5;2;40,0;0,49;0,2;0,4;1,0;0;0;FRA;DF;24;2001;14;918;66;25,5;10,2;9;90;9;5;22;5;1,57;17;14;3;0,29;-0,11;FRA;DF;24;2001;10,2;1;0;0;9;3;0;1;17;5;0;;;;;;;;;;;;;;;;;;;;;;;
Matt Lendfers;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;GK;19;2006;2;2;178;2,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;GK;19;2006;2,0;0;0;0;;0,0;0,0;;;0;0;BEL;GK;19;2006;2;178;89;4,9;2,0;2;89;1;0;;38;1,5;4;3;1;0,51;0,14;BEL;GK;19;2006;2,0;0;0;0;0;1;0;0;0;0;0;BEL;GK;19;2006;2;2;178;2,0;3;1,52;8;5;62,5;1;0;1;1;50,0;0;0;0;0;
Oumar Diouf;Sint-Truiden;2526;BEL-Belgian Pro League;SEN;FW;22;2003;16;0;204;2,3;3;0;3;3;0;0;1;0;1,32;0,0;1,32;1,32;1,32;SEN;FW;22;2003;2,3;3;12;6;50,0;5,29;2,65;0,25;0,5;0;0;SEN;FW;22;2003;16;204;13;5,7;2,3;0;;0;16;13;2;1,38;7;3;4;1,76;1,47;SEN;FW;22;2003;2,3;1;0;0;2;4;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Rein Van Helden;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;DF;23;2002;21;21;1706;19,0;1;0;1;1;0;0;2;1;0,05;0,0;0,05;0,05;0,05;BEL;DF;23;2002;19,0;1;8;3;37,5;0,42;0,16;0,13;0,33;0;0;BEL;DF;23;2002;21;1706;81;47,4;19,0;21;81;15;0;;0;2,0;27;20;7;0,37;-0,01;BEL;DF;23;2002;19,0;2;1;0;16;11;3;19;17;30;0;;;;;;;;;;;;;;;;;;;;;;;
Rihito Yamamoto;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;MF;23;2001;38;38;3281;36,5;5;6;11;5;0;0;6;0;0,14;0,16;0,3;0,14;0,3;JPN;MF;23;2001;36,5;5;51;16;31,4;1,4;0,44;0,1;0,31;0;0;JPN;MF;23;2001;38;3281;86;91,1;36,5;38;86;27;0;;0;1,79;52;42;10;0,27;-1,14;JPN;MF;23;2001;36,5;6;0;0;51;96;5;78;45;51;0;;;;;;;;;;;;;;;;;;;;;;;
Robert-Jan Vanwesemael;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;DF,MF;23;2002;37;37;3064;34,0;1;1;2;1;0;0;10;0;0,03;0,03;0,06;0,03;0,06;BEL;DF,MF;23;2002;34,0;1;34;8;23,5;1,0;0,23;0,03;0,13;0;0;BEL;DF,MF;23;2002;37;3064;83;85,1;34,0;37;83;23;0;;0;1,76;51;41;10;0,29;-0,55;BEL;DF,MF;23;2002;34,0;10;0;0;55;21;3;111;40;45;0;;;;;;;;;;;;;;;;;;;;;;;
Ryan Merlen;Sint-Truiden;2526;BEL-Belgian Pro League;FRA;MF;23;2002;33;7;968;10,8;3;1;4;3;0;0;4;1;0,28;0,09;0,37;0,28;0,37;FRA;MF;23;2002;10,8;3;24;5;20,8;2,23;0,46;0,13;0,6;0;0;FRA;MF;23;2002;33;968;29;26,9;10,8;7;80;2;26;16;1;1,91;23;8;15;1,39;1,39;FRA;MF;23;2002;10,8;4;1;0;8;2;3;27;7;4;0;;;;;;;;;;;;;;;;;;;;;;;
Ryotaro Ito;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;MF;27;1998;35;34;2821;31,3;10;5;15;6;4;4;2;0;0,32;0,16;0,48;0,19;0,35;JPN;MF;27;1998;31,3;10;73;27;37,0;2,33;0,86;0,14;0,37;4;4;JPN;MF;27;1998;35;2821;81;78,4;31,3;34;82;13;1;26;0;1,83;47;35;12;0,38;0,04;JPN;MF;27;1998;31,3;2;0;0;17;40;4;155;13;9;0;;;;;;;;;;;;;;;;;;;;;;;
Shion Shinkawa;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;FW;17;2007;4;1;80;0,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;JPN;FW;17;2007;0,9;0;2;0;0,0;2,25;0,0;0,0;;0;0;JPN;FW;17;2007;4;80;20;2,2;0,9;1;57;0;3;8;4;1,75;0;2;-2;-2,25;-2,68;JPN;FW;17;2007;0,9;0;0;0;2;3;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;
Shogo Taniguchi;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;DF;34;1991;38;32;2959;32,9;1;1;2;1;0;0;4;0;0,03;0,03;0,06;0,03;0,06;JPN;DF;34;1991;32,9;1;13;2;15,4;0,4;0,06;0,08;0,5;0;0;JPN;DF;34;1991;38;2959;78;82,2;32,9;32;90;30;6;16;2;1,84;51;39;12;0,36;-0,06;JPN;DF;34;1991;32,9;4;0;0;25;25;1;6;42;28;1;;;;;;;;;;;;;;;;;;;;;;;
Simen Juklerød;Sint-Truiden;2526;BEL-Belgian Pro League;NOR;DF;31;1994;22;7;863;9,6;1;4;5;1;0;0;0;0;0,1;0,42;0,52;0,1;0,52;NOR;DF;31;1994;9,6;1;8;3;37,5;0,83;0,31;0,13;0,33;0;0;NOR;DF;31;1994;22;863;39;24,0;9,6;7;79;3;15;21;16;1,73;26;9;17;1,77;1,84;NOR;DF;31;1994;9,6;0;0;0;7;5;0;37;9;10;0;;;;;;;;;;;;;;;;;;;;;;;
Taiga Hata;Sint-Truiden;2526;BEL-Belgian Pro League;JPN;DF;23;2002;32;28;2442;27,1;1;3;4;1;0;0;0;0;0,04;0,11;0,15;0,04;0,15;JPN;DF;23;2002;27,1;1;6;3;50,0;0,22;0,11;0,17;0,33;0;0;JPN;DF;23;2002;32;2442;76;67,8;27,1;28;84;22;4;21;3;1,66;37;32;5;0,18;-0,59;JPN;DF;23;2002;27,1;0;0;0;15;9;5;62;17;22;0;;;;;;;;;;;;;;;;;;;;;;;
Visar Musliu;Sint-Truiden;2526;BEL-Belgian Pro League;MKD;DF;30;1994;30;28;2520;28,0;0;0;0;0;0;0;4;0;0,0;0,0;0,0;0,0;0,0;MKD;DF;30;1994;28,0;0;17;3;17,6;0,61;0,11;0,0;0,0;0;0;MKD;DF;30;1994;30;2520;84;70,0;28,0;28;87;27;2;43;3;1,83;42;32;10;0,36;-0,06;MKD;DF;30;1994;28,0;4;0;0;22;26;0;3;43;23;0;;;;;;;;;;;;;;;;;;;;;;;
Wolke Janssens;Sint-Truiden;2526;BEL-Belgian Pro League;BEL;DF,FW;30;1995;7;0;46;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;DF,FW;30;1995;0,5;0;0;0;;0,0;0,0;;;0;0;BEL;DF,FW;30;1995;7;46;7;1,3;0,5;0;;0;7;7;33;2,29;1;1;0;0,0;-0,38;BEL;DF,FW;30;1995;0,5;0;0;0;0;0;0;0;2;1;0;;;;;;;;;;;;;;;;;;;;;;;
Adnane Abid;Standard Liège;2526;BEL-Belgian Pro League;BEL;MF,FW;21;2003;34;26;2107;23,4;2;5;7;2;0;0;5;1;0,09;0,21;0,3;0,09;0,3;BEL;MF,FW;21;2003;23,4;2;22;11;50,0;0,94;0,47;0,09;0,18;0;0;BEL;MF,FW;21;2003;34;2107;62;58,5;23,4;26;73;10;8;25;3;1,44;31;29;2;0,09;0,33;BEL;MF,FW;21;2003;23,4;5;1;0;18;39;5;47;15;31;0;;;;;;;;;;;;;;;;;;;;;;;
Alexandro Calut;Standard Liège;2526;BEL-Belgian Pro League;BEL;DF,MF;22;2003;9;4;418;4,6;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BEL;DF,MF;22;2003;4,6;0;0;0;;0,0;0,0;;;0;0;BEL;DF,MF;22;2003;9;418;46;11,6;4,6;4;79;3;5;21;5;1,22;5;4;1;0,22;0,3;BEL;DF,MF;22;2003;4,6;1;0;0;6;10;0;12;3;4;0;;;;;;;;;;;;;;;;;;;;;;;
Belmin Dizdarević;Standard Liège;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BIH;GK;23;2001;0;;;;;0;;0;0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bernard Nguene;Standard Liège;2526;BEL-Belgian Pro League;CMR;MF;18;2006;14;1;310;3,4;1;0;1;1;0;0;1;0;0,29;0,0;0,29;0,29;0,29;CMR;MF;18;2006;3,4;1;8;5;62,5;2,32;1,45;0,13;0,2;0;0;CMR;MF;18;2006;14;310;22;8,6;3,4;1;61;0;13;19;4;1,57;9;6;3;0,87;1,01;CMR;MF;18;2006;3,4;1;0;0;6;5;3;5;2;3;0;;;;;;;;;;;;;;;;;;;;;;;
Boli Bolingoli-Mbombo;Standard Liège;2526;BEL-Belgian Pro League;BEL;DF;30;1995;3;1;116;1,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;30;1995;1,3;0;0;0;;0,0;0,0;;;0;0;BEL;DF;30;1995;3;116;39;3,2;1,3;1;45;0;2;36;5;0,0;0;5;-5;-3,88;-3,96;BEL;DF;30;1995;1,3;0;0;0;0;1;0;0;5;3;0;;;;;;;;;;;;;;;;;;;;;;;
Casper Nielsen;Standard Liège;2526;BEL-Belgian Pro League;DEN;MF;31;1994;26;23;1869;20,8;5;2;7;4;1;1;5;0;0,24;0,1;0,34;0,19;0,29;DEN;MF;31;1994;20,8;5;32;11;34,4;1,54;0,53;0,16;0,45;1;1;DEN;MF;31;1994;26;1869;72;51,9;20,8;23;78;10;3;27;1;1,42;26;27;-1;-0,05;0,0;DEN;MF;31;1994;20,8;5;0;0;19;27;4;99;11;27;0;;;;;;;;;;;;;;;;;;;;;;;
Charli Spoden;Standard Liège;2526;BEL-Belgian Pro League;BEL;MF;17;2008;1;0;24;0,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;BEL;MF;17;2008;0,3;0;0;0;;0,0;0,0;;;0;0;BEL;MF;17;2008;1;24;24;0,7;0,3;0;;0;1;24;13;0,0;0;0;0;0,0;0,05;BEL;MF;17;2008;0,3;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Daan Dierckx;Standard Liège;2526;BEL-Belgian Pro League;BEL;DF;22;2003;20;16;1317;14,6;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;BEL;DF;22;2003;14,6;0;13;4;30,8;0,89;0,27;0,0;0,0;0;0;BEL;DF;22;2003;20;1317;66;36,6;14,6;16;79;8;4;12;12;1,4;13;16;-3;-0,21;-0,24;BEL;DF;22;2003;14,6;2;0;0;20;2;1;1;16;11;1;;;;;;;;;;;;;;;;;;;;;;;
Daryl Leunga Leunga;Standard Liège;2526;BEL-Belgian Pro League;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BEL;DF;17;2008;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
