player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Martim Neto;Elche;2526;ESP-La Liga;POR;MF;22;2003;25;15;1347;15,0;2;5;7;2;0;0;3;0;0,13;0,33;0,47;0,13;0,47;POR;MF;22;2003;15,0;2;12;4;33,3;0,8;0,27;0,17;0,5;0;0;POR;MF;22;2003;25;1347;54;39,4;15,0;15;68;1;10;32;9;1,0;20;23;-3;-0,2;0,02;POR;MF;22;2003;15,0;3;0;0;19;11;0;33;2;12;0;;;;;;;;;;;;;;;;;;;;;;;
Matías Dituro;Elche;2526;ESP-La Liga;ARG;GK;38;1987;22;22;1980;22,0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ARG;GK;38;1987;22,0;0;0;0;;0,0;0,0;;;0;0;ARG;GK;38;1987;22;1980;90;57,9;22,0;22;90;22;0;;16;1,36;28;29;-1;-0,05;0,39;ARG;GK;38;1987;22,0;1;0;0;0;7;0;0;1;0;0;ARG;GK;38;1987;22;22;1980;22,0;29;1,32;93;64;68,8;7;9;6;4;18,2;5;4;0;1;0,0
Mourad El Ghezouani;Elche;2526;ESP-La Liga;MAR;FW;27;1998;2;0;50;0,6;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;MAR;FW;27;1998;0,6;0;1;0;0,0;1,8;0,0;0,0;;0;0;MAR;FW;27;1998;2;50;25;1,5;0,6;0;;0;2;25;1;2,0;1;0;1;1,8;2,04;MAR;FW;27;1998;0,6;0;0;0;1;1;0;0;0;3;0;;;;;;;;;;;;;;;;;;;;;;;
Nico Salvador;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;19;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pablo Felipe;Elche;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;20;2005;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedro Bigas;Elche;2526;ESP-La Liga;ESP;DF;34;1990;28;25;2063;22,9;1;3;4;1;0;0;5;1;0,04;0,13;0,17;0,04;0,17;ESP;DF;34;1990;22,9;1;10;3;30,0;0,44;0,13;0,1;0,33;0;0;ESP;DF;34;1990;28;2063;74;60,3;22,9;25;81;15;3;15;6;1,29;30;30;0;0,0;0,53;ESP;DF;34;1990;22,9;5;1;1;24;19;0;26;30;22;0;;;;;;;;;;;;;;;;;;;;;;;
Rafa Mir;Elche;2526;ESP-La Liga;ESP;FW,MF;28;1997;27;21;1803;20,0;8;0;8;7;1;2;4;0;0,4;0,0;0,4;0,35;0,35;ESP;FW,MF;28;1997;20,0;8;69;36;52,2;3,44;1,8;0,12;0,22;1;2;ESP;FW,MF;28;1997;27;1803;67;52,7;20,0;21;80;7;6;21;3;1,22;30;24;6;0,3;1,08;ESP;FW,MF;28;1997;20,0;4;0;0;39;16;7;19;4;7;0;;;;;;;;;;;;;;;;;;;;;;;
Rodrigo Mendoza;Elche;2526;ESP-La Liga;ESP;MF,FW;20;2005;16;6;794;8,8;1;0;1;1;0;0;4;0;0,11;0,0;0,11;0,11;0,11;ESP;MF,FW;20;2005;8,8;1;11;2;18,2;1,25;0,23;0,09;0,5;0;0;ESP;MF,FW;20;2005;16;794;50;23,2;8,8;6;85;2;10;29;3;0,94;11;15;-4;-0,45;-0,32;ESP;MF,FW;20;2005;8,8;4;0;0;19;16;2;17;5;9;0;;;;;;;;;;;;;;;;;;;;;;;
Tete Morente;Elche;2526;ESP-La Liga;ESP;MF;28;1996;13;11;929;10,3;1;1;2;1;0;0;1;0;0,1;0,1;0,19;0,1;0,19;ESP;MF;28;1996;10,3;1;8;1;12,5;0,78;0,1;0,13;1,0;0;0;ESP;MF;28;1996;13;929;71;27,2;10,3;11;79;5;2;28;3;1,46;9;13;-4;-0,39;-0,24;ESP;MF;28;1996;10,3;1;0;0;20;10;2;46;11;11;0;;;;;;;;;;;;;;;;;;;;;;;
Víctor Chust;Elche;2526;ESP-La Liga;ESP;DF;25;2000;31;22;2166;24,1;1;0;1;1;0;0;8;1;0,04;0,0;0,04;0,04;0,04;ESP;DF;25;2000;24,1;1;9;3;33,3;0,37;0,12;0,11;0,33;0;0;ESP;DF;25;2000;31;2166;70;63,3;24,1;22;88;16;9;26;3;1,16;30;35;-5;-0,21;0,01;ESP;DF;25;2000;24,1;8;1;1;38;10;1;36;20;35;0;;;;;;;;;;;;;;;;;;;;;;;
Yago Santiago;Elche;2526;ESP-La Liga;ESP;MF;22;2003;9;3;281;3,1;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;22;2003;3,1;0;2;0;0,0;0,64;0,0;0,0;;0;0;ESP;MF;22;2003;9;281;31;8,2;3,1;3;64;0;6;15;10;0,67;3;5;-2;-0,64;-0,47;ESP;MF;22;2003;3,1;1;0;0;3;2;1;6;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Álex Sánchez;Elche;2526;ESP-La Liga;ESP;FW;19;2006;1;0;6;0,1;0;1;1;0;0;0;0;0;0,0;15,0;15,0;0,0;15,0;ESP;FW;19;2006;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;FW;19;2006;1;6;6;0,2;0,1;0;;0;1;6;2;0,0;1;1;0;0,0;0,21;ESP;FW;19;2006;0,1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Álvaro Núñez;Elche;2526;ESP-La Liga;ESP;DF,MF;25;2000;19;19;1647;18,3;0;2;2;0;0;0;2;0;0,0;0,11;0,11;0,0;0,11;ESP;DF,MF;25;2000;18,3;0;4;0;0,0;0,22;0,0;0,0;;0;0;ESP;DF,MF;25;2000;19;1647;87;48,2;18,3;19;87;14;0;;0;1,21;23;20;3;0,16;0,72;ESP;DF,MF;25;2000;18,3;2;0;0;12;17;2;60;15;15;0;;;;;;;;;;;;;;;;;;;;;;;
Álvaro Rodríguez;Elche;2526;ESP-La Liga;URU;FW;21;2004;34;24;2201;24,5;7;5;12;7;0;0;2;0;0,29;0,2;0,49;0,29;0,49;URU;FW;21;2004;24,5;7;75;24;32,0;3,07;0,98;0,09;0,29;0;0;URU;FW;21;2004;34;2201;65;64,4;24,5;24;83;12;10;21;3;1,06;30;36;-6;-0,25;-0,1;URU;FW;21;2004;24,5;2;0;0;37;49;18;10;4;14;0;;;;;;;;;;;;;;;;;;;;;;;
Adama Timera;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FRA;DF;20;2005;0;;;;;0;;0;0;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex Almansa;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;FW;21;2003;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antoniu;Espanyol;2526;ESP-La Liga;ESP;MF;22;2002;13;3;289;3,2;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;22;2002;3,2;0;5;1;20,0;1,56;0,31;0,0;0,0;0;0;ESP;MF;22;2002;13;289;22;8,5;3,2;3;51;0;10;14;22;1,23;3;5;-2;-0,62;-0,34;ESP;MF;22;2002;3,2;2;0;0;10;8;0;6;2;4;0;;;;;;;;;;;;;;;;;;;;;;;
Carlos Romero;Espanyol;2526;ESP-La Liga;ESP;DF;23;2001;36;36;3191;35,5;6;3;9;6;0;0;4;0;0,17;0,08;0,25;0,17;0,25;ESP;DF;23;2001;35,5;6;42;12;28,6;1,18;0,34;0,14;0,5;0;0;ESP;DF;23;2001;36;3191;89;93,3;35,5;36;89;32;0;;0;1,28;41;47;-6;-0,17;2,19;ESP;DF;23;2001;35,5;4;0;0;40;19;1;89;38;60;0;;;;;;;;;;;;;;;;;;;;;;;
Charles Pickel;Espanyol;2526;ESP-La Liga;COD;MF;28;1997;24;4;707;7,9;1;0;1;1;0;0;4;2;0,13;0,0;0,13;0,13;0,13;COD;MF;28;1997;7,9;1;10;4;40,0;1,27;0,51;0,1;0,25;0;0;COD;MF;28;1997;24;707;29;20,7;7,9;4;64;1;20;23;7;1,25;7;12;-5;-0,64;-0,4;COD;MF;28;1997;7,9;4;2;1;14;2;0;2;6;6;0;;;;;;;;;;;;;;;;;;;;;;;
Clemens Riedel;Espanyol;2526;ESP-La Liga;GER;DF;22;2003;20;16;1396;15,5;0;1;1;0;0;0;5;0;0,0;0,06;0,06;0,0;0,06;GER;DF;22;2003;15,5;0;3;1;33,3;0,19;0,06;0,0;0,0;0;0;GER;DF;22;2003;20;1396;70;40,8;15,5;16;82;11;4;20;14;1,2;21;22;-1;-0,06;0,42;GER;DF;22;2003;15,5;5;0;0;23;8;2;3;11;14;0;;;;;;;;;;;;;;;;;;;;;;;
Cyril Ngonge;Espanyol;2526;ESP-La Liga;BEL;MF;25;2000;9;6;424;4,7;0;2;2;0;0;0;4;0;0,0;0,42;0,42;0,0;0,42;BEL;MF;25;2000;4,7;0;11;4;36,4;2,33;0,85;0,0;0,0;0;0;BEL;MF;25;2000;9;424;47;12,4;4,7;6;60;0;3;22;2;0,44;4;8;-4;-0,85;-0,61;BEL;MF;25;2000;4,7;4;0;0;9;12;5;26;4;3;0;;;;;;;;;;;;;;;;;;;;;;;
Edu Expósito;Espanyol;2526;ESP-La Liga;ESP;MF;28;1996;36;32;2523;28,0;1;6;7;1;0;0;9;0;0,04;0,21;0,25;0,04;0,25;ESP;MF;28;1996;28,0;1;44;13;29,5;1,57;0,46;0,02;0,08;0;0;ESP;MF;28;1996;36;2523;70;73,8;28,0;32;76;9;4;26;1;1,17;32;36;-4;-0,14;0,66;ESP;MF;28;1996;28,0;9;0;0;28;42;2;254;24;29;0;;;;;;;;;;;;;;;;;;;;;;;
Fernando Calero;Espanyol;2526;ESP-La Liga;ESP;DF;29;1995;28;24;2148;23,9;0;0;0;0;0;0;5;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;29;1995;23,9;0;12;1;8,3;0,5;0,04;0,0;0,0;0;0;ESP;DF;29;1995;28;2148;77;62,8;23,9;24;85;18;4;26;6;1,29;20;33;-13;-0,54;-0,62;ESP;DF;29;1995;23,9;5;0;0;15;9;0;2;31;18;0;;;;;;;;;;;;;;;;;;;;;;;
Ferran Gómez;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;19;2006;0;;;;;0;;0;0;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fortuño;Espanyol;2526;ESP-La Liga;ESP;GK;23;2001;1;1;90;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;GK;23;2001;1,0;0;0;0;;0,0;0,0;;;0;0;ESP;GK;23;2001;1;90;90;2,6;1,0;1;90;1;0;;37;1,0;1;1;0;0,0;0,32;ESP;GK;23;2001;1,0;0;0;0;0;0;0;0;0;0;0;ESP;GK;23;2001;1;1;90;1,0;1;1,0;3;2;66,7;0;1;0;0;0,0;0;0;0;0;
Javi Puado;Espanyol;2526;ESP-La Liga;ESP;MF,FW;27;1998;10;8;674;7,5;2;0;2;1;1;2;2;0;0,27;0,0;0,27;0,13;0,13;ESP;MF,FW;27;1998;7,5;2;15;9;60,0;2,0;1,2;0,13;0,22;1;2;ESP;MF,FW;27;1998;10;674;67;19,7;7,5;8;83;3;2;7;0;1,3;10;13;-3;-0,4;-0,11;ESP;MF,FW;27;1998;7,5;2;0;0;11;7;0;21;3;2;0;;;;;;;;;;;;;;;;;;;;;;;
Javier Hernández;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;21;2004;0;;;;;0;;0;0;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jofre;Espanyol;2526;ESP-La Liga;ESP;MF;24;2001;26;9;930;10,3;1;0;1;1;0;0;1;0;0,1;0,0;0,1;0,1;0,1;ESP;MF;24;2001;10,3;1;23;7;30,4;2,23;0,68;0,04;0,14;0;0;ESP;MF;24;2001;26;930;36;27,2;10,3;9;62;0;17;22;12;1,08;12;21;-9;-0,87;-0,76;ESP;MF;24;2001;10,3;1;0;0;13;27;2;35;6;6;0;;;;;;;;;;;;;;;;;;;;;;;
José Salinas;Espanyol;2526;ESP-La Liga;ESP;DF;24;2000;11;2;257;2,9;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;ESP;DF;24;2000;2,9;0;1;0;0,0;0,35;0,0;0,0;;0;0;ESP;DF;24;2000;11;257;23;7,5;2,9;2;90;2;9;9;27;1,55;2;9;-7;-2,45;-2,31;ESP;DF;24;2000;2,9;2;0;0;8;4;0;7;3;2;1;;;;;;;;;;;;;;;;;;;;;;;
Kiké;Espanyol;2526;ESP-La Liga;ESP;FW;35;1989;37;17;1734;19,3;8;1;9;7;1;2;3;0;0,42;0,05;0,47;0,36;0,42;ESP;FW;35;1989;19,3;8;60;27;45,0;3,11;1,4;0,13;0,3;1;2;ESP;FW;35;1989;37;1734;47;50,7;19,3;17;75;5;20;23;1;1,16;28;26;2;0,1;0,85;ESP;FW;35;1989;19,3;3;0;0;33;44;26;17;4;8;0;;;;;;;;;;;;;;;;;;;;;;;
Leandro Cabrera;Espanyol;2526;ESP-La Liga;URU;DF;34;1991;37;37;3330;37,0;3;0;3;3;0;0;4;0;0,08;0,0;0,08;0,08;0,08;URU;DF;34;1991;37,0;3;40;12;30,0;1,08;0,32;0,08;0,25;0;0;URU;DF;34;1991;37;3330;90;97,4;37,0;37;90;37;0;;0;1,22;43;55;-12;-0,32;-0,32;URU;DF;34;1991;37,0;4;0;0;38;9;1;20;23;23;0;;;;;;;;;;;;;;;;;;;;;;;
Llorenç Serred;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;19;2005;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lluc Castell;Espanyol;2526;ESP-La Liga;ESP;FW;18;2006;1;0;19;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;FW;18;2006;0,2;0;0;0;;0,0;0,0;;;0;0;ESP;FW;18;2006;1;19;19;0,6;0,2;0;;0;1;19;6;1,0;0;0;0;0,0;0,32;ESP;FW;18;2006;0,2;0;0;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Luca Koleosho;Espanyol;2526;ESP-La Liga;ITA;MF;20;2004;3;0;63;0,7;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ITA;MF;20;2004;0,7;0;1;0;0,0;1,43;0,0;0,0;;0;0;ITA;MF;20;2004;3;63;21;1,8;0,7;0;;0;3;21;12;1,0;0;0;0;0,0;0,32;ITA;MF;20;2004;0,7;0;0;0;3;0;0;5;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Marko Dmitrović;Espanyol;2526;ESP-La Liga;SRB;GK;33;1992;37;37;3330;37,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SRB;GK;33;1992;37,0;0;0;0;;0,0;0,0;;;0;0;SRB;GK;33;1992;37;3330;90;97,4;37,0;37;90;37;0;;1;1,22;42;54;-12;-0,32;-0,32;SRB;GK;33;1992;37,0;0;0;0;0;5;0;0;0;2;0;SRB;GK;33;1992;37;37;3330;37,0;54;1,46;187;133;71,1;12;9;16;10;27,0;5;5;0;0;0,0
Miguel Londoño;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;18;2007;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miguel Ángel Rubio;Espanyol;2526;ESP-La Liga;ESP;DF;27;1998;12;1;206;2,3;1;0;1;1;0;0;0;0;0,44;0,0;0,44;0,44;0,44;ESP;DF;27;1998;2,3;1;2;1;50,0;0,87;0,44;0,5;1,0;0;0;ESP;DF;27;1998;12;206;17;6,0;2,3;1;90;1;11;11;26;1,17;4;5;-1;-0,44;-0,13;ESP;DF;27;1998;2,3;0;0;0;1;1;0;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Omar El Hilali;Espanyol;2526;ESP-La Liga;MAR;DF;21;2003;36;32;2826;31,4;0;2;2;0;0;0;9;0;0,0;0,06;0,06;0,0;0,06;MAR;DF;21;2003;31,4;0;1;0;0,0;0,03;0,0;0,0;;0;0;MAR;DF;21;2003;36;2826;79;82,6;31,4;32;87;26;4;13;1;1,28;34;46;-12;-0,38;-0,38;MAR;DF;21;2003;31,4;9;0;0;44;24;3;57;39;55;0;;;;;;;;;;;;;;;;;;;;;;;
Pablo Ramon;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;24;2001;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pere Milla;Espanyol;2526;ESP-La Liga;ESP;MF,FW;32;1992;33;24;1973;21,9;7;1;8;7;0;0;6;1;0,32;0,05;0,36;0,32;0,36;ESP;MF,FW;32;1992;21,9;7;59;21;35,6;2,69;0,96;0,12;0,33;0;0;ESP;MF,FW;32;1992;33;1973;60;57,7;21,9;24;73;1;9;26;2;1,33;27;23;4;0,18;1,18;ESP;MF,FW;32;1992;21,9;6;1;0;24;38;10;36;18;24;0;;;;;;;;;;;;;;;;;;;;;;;
Pol Lozano;Espanyol;2526;ESP-La Liga;ESP;MF;25;1999;33;28;2157;24,0;2;1;3;2;0;0;12;1;0,08;0,04;0,13;0,08;0,13;ESP;MF;25;1999;24,0;2;17;5;29,4;0,71;0,21;0,12;0,4;0;0;ESP;MF;25;1999;33;2157;65;63,1;24,0;28;74;10;5;15;2;1,33;30;36;-6;-0,25;0,18;ESP;MF;25;1999;24,0;12;1;1;64;29;0;29;23;19;0;;;;;;;;;;;;;;;;;;;;;;;
Pol Tristán;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;GK;23;2002;0;;;;;0;;0;0;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rafael Bauza;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;20;2005;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramón Terrats;Espanyol;2526;ESP-La Liga;ESP;MF;24;2000;29;12;1030;11,4;1;2;3;1;0;0;0;0;0,09;0,17;0,26;0,09;0,26;ESP;MF;24;2000;11,4;1;15;3;20,0;1,31;0,26;0,07;0,33;0;0;ESP;MF;24;2000;29;1030;36;30,1;11,4;12;63;0;17;16;5;1,03;10;21;-11;-0,96;-0,92;ESP;MF;24;2000;11,4;0;0;0;15;22;1;30;11;13;0;;;;;;;;;;;;;;;;;;;;;;;
Roberto Férnandez;Espanyol;2526;ESP-La Liga;ESP;FW;23;2002;38;25;2382;26,5;7;3;10;6;1;1;3;0;0,26;0,11;0,38;0,23;0,34;ESP;FW;23;2002;26,5;7;59;23;39,0;2,23;0,87;0,12;0,3;1;1;ESP;FW;23;2002;38;2382;63;69,6;26,5;25;80;10;13;30;0;1,21;27;35;-8;-0,3;0,04;ESP;FW;23;2002;26,5;3;0;0;40;47;9;9;6;5;0;;;;;;;;;;;;;;;;;;;;;;;
Roger Hinojo;Espanyol;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;DF;20;2005;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rubén;Espanyol;2526;ESP-La Liga;ESP;DF,MF;24;2001;21;8;812;9,0;0;1;1;0;0;0;2;0;0,0;0,11;0,11;0,0;0,11;ESP;DF,MF;24;2001;9,0;0;8;1;12,5;0,89;0,11;0,0;0,0;0;0;ESP;DF,MF;24;2001;21;812;39;23,7;9,0;8;74;2;13;17;17;1,29;10;10;0;0,0;0,41;ESP;DF,MF;24;2001;9,0;2;0;0;11;12;2;36;10;10;0;;;;;;;;;;;;;;;;;;;;;;;
Tyrhys Dolan;Espanyol;2526;ESP-La Liga;ENG;MF;23;2001;36;28;2415;26,8;2;5;7;2;0;0;7;1;0,07;0,19;0,26;0,07;0,26;ENG;MF;23;2001;26,8;2;34;12;35,3;1,27;0,45;0,06;0,17;0;0;ENG;MF;23;2001;36;2415;67;70,6;26,8;28;76;3;8;36;0;1,11;32;39;-7;-0,26;0,19;ENG;MF;23;2001;26,8;7;1;1;37;46;5;105;15;35;0;;;;;;;;;;;;;;;;;;;;;;;
Urko González;Espanyol;2526;ESP-La Liga;ESP;MF;24;2001;35;28;2623;29,1;0;1;1;0;0;0;7;0;0,0;0,03;0,03;0,0;0,03;ESP;MF;24;2001;29,1;0;18;1;5,6;0,62;0,03;0,0;0,0;0;0;ESP;MF;24;2001;35;2623;75;76,7;29,1;28;88;23;7;22;0;1,2;32;45;-13;-0,45;-0,56;ESP;MF;24;2001;29,1;7;0;0;42;42;1;12;29;33;0;;;;;;;;;;;;;;;;;;;;;;;
Abdel Abqar;Getafe;2526;ESP-La Liga;MAR;DF;26;1999;23;17;1437;16,0;0;2;2;0;0;0;10;1;0,0;0,13;0,13;0,0;0,13;MAR;DF;26;1999;16,0;0;7;1;14,3;0,44;0,06;0,0;0,0;0;0;MAR;DF;26;1999;23;1437;62;42,0;16,0;17;75;7;6;26;0;1,17;15;14;1;0,06;0,38;MAR;DF;26;1999;16,0;10;1;0;30;36;1;2;20;17;0;;;;;;;;;;;;;;;;;;;;;;;
Abu Kamara;Getafe;2526;ESP-La Liga;ENG;MF;22;2003;12;1;256;2,8;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;ENG;MF;22;2003;2,8;0;4;1;25,0;1,41;0,35;0,0;0,0;0;0;ENG;MF;22;2003;12;256;21;7,5;2,8;1;45;0;11;19;10;0,83;0;3;-3;-1,05;-0,97;ENG;MF;22;2003;2,8;1;0;0;2;4;2;9;3;2;0;;;;;;;;;;;;;;;;;;;;;;;
Adrian Riquelme;Getafe;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;19;2006;0;;;;;0;;0;0;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adrián Liso;Getafe;2526;ESP-La Liga;ESP;FW,MF;20;2005;28;21;1702;18,9;3;0;3;3;0;0;5;1;0,16;0,0;0,16;0,16;0,16;ESP;FW,MF;20;2005;18,9;3;26;10;38,5;1,37;0,53;0,12;0,3;0;0;ESP;FW,MF;20;2005;28;1702;61;49,8;18,9;21;75;4;7;18;6;1,36;13;18;-5;-0,26;-0,21;ESP;FW,MF;20;2005;18,9;5;1;1;39;43;16;42;4;22;0;;;;;;;;;;;;;;;;;;;;;;;
Alberto Risco;Getafe;2526;ESP-La Liga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ESP;MF;19;2005;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alejandro Mestanza;Getafe;2526;ESP-La Liga;ESP;MF;20;2004;3;1;71;0,8;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;MF;20;2004;0,8;0;1;0;0,0;1,27;0,0;0,0;;0;0;ESP;MF;20;2004;3;71;24;2,1;0,8;1;56;0;2;8;0;0,33;1;1;0;0,0;0,16;ESP;MF;20;2004;0,8;0;0;0;1;2;1;4;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Alex Sola;Getafe;2526;ESP-La Liga;ESP;DF,FW;26;1999;1;0;13;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;ESP;DF,FW;26;1999;0,1;0;0;0;;0,0;0,0;;;0;0;ESP;DF,FW;26;1999;1;13;13;0,4;0,1;0;;0;1;13;2;3,0;0;0;0;0,0;0,16;ESP;DF,FW;26;1999;0,1;0;0;0;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
