player;team;season;league;fbref_standard_nation;fbref_standard_pos;fbref_standard_age;fbref_standard_born;fbref_standard_playing_time_mp;fbref_standard_playing_time_starts;fbref_standard_playing_time_min;fbref_standard_playing_time_90s;fbref_standard_performance_gls;fbref_standard_performance_ast;fbref_standard_performance_g_plus_a;fbref_standard_performance_g_pk;fbref_standard_performance_pk;fbref_standard_performance_pkatt;fbref_standard_performance_crdy;fbref_standard_performance_crdr;fbref_standard_per_90_minutes_gls;fbref_standard_per_90_minutes_ast;fbref_standard_per_90_minutes_g_plus_a;fbref_standard_per_90_minutes_g_pk;fbref_standard_per_90_minutes_g_plus_a_pk;fbref_shooting_nation;fbref_shooting_pos;fbref_shooting_age;fbref_shooting_born;fbref_shooting_90s;fbref_shooting_standard_gls;fbref_shooting_standard_sh;fbref_shooting_standard_sot;fbref_shooting_standard_sotpct;fbref_shooting_standard_sh_per_90;fbref_shooting_standard_sot_per_90;fbref_shooting_standard_g_per_sh;fbref_shooting_standard_g_per_sot;fbref_shooting_standard_pk;fbref_shooting_standard_pkatt;fbref_playing_time_nation;fbref_playing_time_pos;fbref_playing_time_age;fbref_playing_time_born;fbref_playing_time_playing_time_mp;fbref_playing_time_playing_time_min;fbref_playing_time_playing_time_mn_per_mp;fbref_playing_time_playing_time_minpct;fbref_playing_time_playing_time_90s;fbref_playing_time_starts_starts;fbref_playing_time_starts_mn_per_start;fbref_playing_time_starts_compl;fbref_playing_time_subs_subs;fbref_playing_time_subs_mn_per_sub;fbref_playing_time_subs_unsub;fbref_playing_time_team_success_ppm;fbref_playing_time_team_success_ong;fbref_playing_time_team_success_onga;fbref_playing_time_team_success_plus_minus;fbref_playing_time_team_success_plus_minus90;fbref_playing_time_team_success_on_off;fbref_misc_nation;fbref_misc_pos;fbref_misc_age;fbref_misc_born;fbref_misc_90s;fbref_misc_performance_crdy;fbref_misc_performance_crdr;fbref_misc_performance_2crdy;fbref_misc_performance_fls;fbref_misc_performance_fld;fbref_misc_performance_off;fbref_misc_performance_crs;fbref_misc_performance_int;fbref_misc_performance_tklw;fbref_misc_performance_og;fbref_keeper_nation;fbref_keeper_pos;fbref_keeper_age;fbref_keeper_born;fbref_keeper_playing_time_mp;fbref_keeper_playing_time_starts;fbref_keeper_playing_time_min;fbref_keeper_playing_time_90s;fbref_keeper_performance_ga;fbref_keeper_performance_ga90;fbref_keeper_performance_sota;fbref_keeper_performance_saves;fbref_keeper_performance_savepct;fbref_keeper_performance_w;fbref_keeper_performance_d;fbref_keeper_performance_l;fbref_keeper_performance_cs;fbref_keeper_performance_cspct;fbref_keeper_penalty_kicks_pkatt;fbref_keeper_penalty_kicks_pka;fbref_keeper_penalty_kicks_pksv;fbref_keeper_penalty_kicks_pkm;fbref_keeper_penalty_kicks_savepct
Robert Glatzel;Hamburger SV;2526;GER-Bundesliga;GER;FW;31;1994;19;7;612;6,8;3;2;5;2;1;1;0;0;0,44;0,29;0,74;0,29;0,59;GER;FW;31;1994;6,8;3;16;7;43,8;2,35;1,03;0,19;0,43;1;1;GER;FW;31;1994;19;612;32;20,0;6,8;7;65;1;12;13;5;1,16;10;13;-3;-0,44;-0,04;GER;FW;31;1994;6,8;0;0;0;9;13;2;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Sander Tangvik;Hamburger SV;2526;GER-Bundesliga;NOR;GK;22;2002;1;1;90;1,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;NOR;GK;22;2002;1,0;0;0;0;;0,0;0,0;;;0;0;NOR;GK;22;2002;1;90;90;2,9;1,0;1;90;1;0;;15;1,0;1;1;0;0,0;0,42;NOR;GK;22;2002;1,0;0;0;0;0;1;0;0;0;0;0;NOR;GK;22;2002;1;1;90;1,0;1;1,0;7;6;85,7;0;1;0;0;0,0;1;0;1;0;100,0
Shafiq Nandja;Hamburger SV;2526;GER-Bundesliga;GER;DF;18;2007;2;0;15;0,2;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;DF;18;2007;0,2;0;0;0;;0,0;0,0;;;0;0;GER;DF;18;2007;2;15;8;0,5;0,2;0;;0;2;8;4;2,0;0;1;-1;-6,0;-5,62;GER;DF;18;2007;0,2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Warmed Omari;Hamburger SV;2526;GER-Bundesliga;COM;DF;25;2000;20;17;1605;17,8;0;1;1;0;0;0;0;0;0,0;0,06;0,06;0,0;0,06;COM;DF;25;2000;17,8;0;3;1;33,3;0,17;0,06;0,0;0,0;0;0;COM;DF;25;2000;20;1605;80;52,5;17,8;17;87;12;3;45;0;1,1;19;28;-9;-0,5;-0,2;COM;DF;25;2000;17,8;0;0;0;16;11;0;4;28;19;0;;;;;;;;;;;;;;;;;;;;;;;
William Mikelbrencis;Hamburger SV;2526;GER-Bundesliga;FRA;MF,DF;21;2004;26;15;1372;15,2;0;4;4;0;0;0;3;0;0,0;0,26;0,26;0,0;0,26;FRA;MF,DF;21;2004;15,2;0;12;6;50,0;0,79;0,39;0,0;0,0;0;0;FRA;MF,DF;21;2004;26;1372;53;44,8;15,2;15;81;5;11;15;6;1,04;17;34;-17;-1,12;-1,28;FRA;MF,DF;21;2004;15,2;3;0;0;18;5;5;54;6;22;0;;;;;;;;;;;;;;;;;;;;;;;
Yussuf Poulsen;Hamburger SV;2526;GER-Bundesliga;DEN;FW;31;1994;15;1;334;3,7;1;0;1;1;0;0;4;0;0,27;0,0;0,27;0,27;0,27;DEN;FW;31;1994;3,7;1;7;3;42,9;1,89;0,81;0,14;0,33;0;0;DEN;FW;31;1994;15;334;22;10,9;3,7;1;61;0;14;20;1;1,27;4;6;-2;-0,54;-0,14;DEN;FW;31;1994;3,7;4;0;0;13;3;2;2;2;2;0;;;;;;;;;;;;;;;;;;;;;;;
Adam Kölle;Heidenheim;2526;GER-Bundesliga;GER;DF;19;2006;6;0;93;1,0;1;0;1;1;0;0;1;0;0,97;0,0;0,97;0,97;0,97;GER;DF;19;2006;1,0;1;2;1;50,0;1,94;0,97;0,5;1,0;0;0;GER;DF;19;2006;6;93;16;3,0;1,0;0;;0;6;16;9;0,83;2;3;-1;-0,97;-0,06;GER;DF;19;2006;1,0;1;0;0;5;1;0;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Adrian Beck;Heidenheim;2526;GER-Bundesliga;GER;MF;28;1997;24;9;868;9,6;1;1;2;1;0;0;1;0;0,1;0,1;0,21;0,1;0,21;GER;MF;28;1997;9,6;1;11;4;36,4;1,14;0,41;0,09;0,25;0;0;GER;MF;28;1997;24;868;36;28,4;9,6;9;66;1;15;18;7;0,71;7;21;-14;-1,45;-0,75;GER;MF;28;1997;9,6;1;0;0;13;14;1;15;3;17;0;;;;;;;;;;;;;;;;;;;;;;;
Arijon Ibrahimović;Heidenheim;2526;GER-Bundesliga;GER;MF,FW;19;2005;32;25;2169;24,1;2;4;6;1;1;1;2;0;0,08;0,17;0,25;0,04;0,21;GER;MF,FW;19;2005;24,1;2;47;19;40,4;1,95;0,79;0,04;0,11;1;1;GER;MF,FW;19;2005;32;2169;68;70,9;24,1;25;78;10;7;30;0;0,78;29;49;-20;-0,83;0,28;GER;MF,FW;19;2005;24,1;2;0;0;13;27;5;127;23;18;0;;;;;;;;;;;;;;;;;;;;;;;
Benedikt Gimber;Heidenheim;2526;GER-Bundesliga;GER;DF;28;1997;21;18;1436;16,0;0;0;0;0;0;0;6;0;0,0;0,0;0,0;0,0;0,0;GER;DF;28;1997;16,0;0;4;1;25,0;0,25;0,06;0,0;0,0;0;0;GER;DF;28;1997;21;1436;68;46,9;16,0;18;75;10;3;28;6;0,62;8;40;-32;-2,01;-2,06;GER;DF;28;1997;16,0;6;0;0;27;31;0;5;15;21;0;;;;;;;;;;;;;;;;;;;;;;;
Budu Zivzivadze;Heidenheim;2526;GER-Bundesliga;GEO;FW;31;1994;20;14;1142;12,7;6;0;6;6;0;0;2;1;0,47;0,0;0,47;0,47;0,47;GEO;FW;31;1994;12,7;6;28;14;50,0;2,21;1,1;0,21;0,43;0;0;GEO;FW;31;1994;20;1142;57;37,3;12,7;14;70;3;6;28;0;0,7;19;30;-11;-0,87;0,07;GEO;FW;31;1994;12,7;2;1;0;15;13;8;6;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
Christian Conteh;Heidenheim;2526;GER-Bundesliga;GER;MF,FW;25;1999;9;4;404;4,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;MF,FW;25;1999;4,5;0;3;0;0,0;0,67;0,0;0,0;;0;0;GER;MF,FW;25;1999;9;404;45;13,2;4,5;4;70;1;5;25;1;0,89;5;9;-4;-0,89;0,02;GER;MF,FW;25;1999;4,5;0;0;0;4;3;1;10;1;1;0;;;;;;;;;;;;;;;;;;;;;;;
Diant Ramaj;Heidenheim;2526;GER-Bundesliga;GER;GK;23;2001;31;31;2790;31,0;0;1;1;0;0;0;2;0;0,0;0,03;0,03;0,0;0,03;GER;GK;23;2001;31,0;0;0;0;;0,0;0,0;;;0;0;GER;GK;23;2001;31;2790;90;91,2;31,0;31;90;31;0;;2;0,74;38;67;-29;-0,94;-0,27;GER;GK;23;2001;31,0;2;0;0;2;2;0;0;0;0;0;GER;GK;23;2001;31;31;2790;31,0;67;2,16;167;100;59,9;5;8;18;1;3,2;6;5;0;1;0,0
Eren Dinkçi;Heidenheim;2526;GER-Bundesliga;GER;MF,FW;23;2001;14;13;1131;12,6;3;1;4;3;0;0;3;0;0,24;0,08;0,32;0,24;0,32;GER;MF,FW;23;2001;12,6;3;25;9;36,0;1,99;0,72;0,12;0,33;0;0;GER;MF,FW;23;2001;14;1131;81;37,0;12,6;13;85;7;1;28;0;0,93;22;24;-2;-0,16;1,19;GER;MF,FW;23;2001;12,6;3;0;0;9;4;0;22;5;13;0;;;;;;;;;;;;;;;;;;;;;;;
Frank Feller;Heidenheim;2526;GER-Bundesliga;GER;GK;21;2004;3;3;270;3,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;GK;21;2004;3,0;0;0;0;;0,0;0,0;;;0;0;GER;GK;21;2004;3;270;90;8,8;3,0;3;90;3;0;;16;1,0;3;5;-2;-0,67;0,27;GER;GK;21;2004;3,0;0;0;0;0;2;0;0;0;1;0;GER;GK;21;2004;3;3;270;3,0;5;1,67;20;15;75,0;1;0;2;0;0,0;0;0;0;0;
Hannes Behrens;Heidenheim;2526;GER-Bundesliga;GER;DF,MF;20;2005;16;15;1318;14,6;1;2;3;1;0;0;0;0;0,07;0,14;0,2;0,07;0,2;GER;DF,MF;20;2005;14,6;1;9;4;44,4;0,61;0,27;0,11;0,25;0;0;GER;DF,MF;20;2005;16;1318;82;43,1;14,6;15;87;13;1;14;0;0,81;23;29;-6;-0,41;0,88;GER;DF,MF;20;2005;14,6;0;0;0;5;27;1;59;18;18;1;;;;;;;;;;;;;;;;;;;;;;;
Jan Schöppner;Heidenheim;2526;GER-Bundesliga;GER;MF;26;1999;31;29;2252;25,0;3;3;6;3;0;0;5;0;0,12;0,12;0,24;0,12;0,24;GER;MF;26;1999;25,0;3;25;7;28,0;1,0;0,28;0,12;0,43;0;0;GER;MF;26;1999;31;2252;73;73,6;25,0;29;76;15;2;28;2;0,81;26;51;-25;-1,0;-0,33;GER;MF;26;1999;25,0;5;0;0;21;17;3;14;32;17;0;;;;;;;;;;;;;;;;;;;;;;;
Jonas Föhrenbach;Heidenheim;2526;GER-Bundesliga;GER;DF,MF;29;1996;27;25;2325;25,8;1;1;2;1;0;0;3;0;0,04;0,04;0,08;0,04;0,08;GER;DF,MF;29;1996;25,8;1;6;1;16,7;0,23;0,04;0,17;1,0;0;0;GER;DF,MF;29;1996;27;2325;86;76,0;25,8;25;88;22;2;65;4;0,93;34;51;-17;-0,66;1,06;GER;DF,MF;29;1996;25,8;3;0;0;16;18;1;78;33;27;0;;;;;;;;;;;;;;;;;;;;;;;
Julian Niehues;Heidenheim;2526;GER-Bundesliga;GER;MF;24;2001;24;17;1383;15,4;3;0;3;3;0;0;1;0;0,2;0,0;0,2;0,2;0,2;GER;MF;24;2001;15,4;3;18;5;27,8;1,17;0,33;0,17;0,6;0;0;GER;MF;24;2001;24;1383;58;45,2;15,4;17;71;4;7;25;10;0,88;24;30;-6;-0,39;0,95;GER;MF;24;2001;15,4;1;0;0;10;9;2;3;23;10;0;;;;;;;;;;;;;;;;;;;;;;;
Kevin Müller;Heidenheim;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;GK;34;1991;0;;;;;0;;0;0;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leart Paqarada;Heidenheim;2526;GER-Bundesliga;KVX;DF;30;1994;1;1;6;0,1;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;KVX;DF;30;1994;0,1;0;0;0;;0,0;0,0;;;0;0;KVX;DF;30;1994;1;6;6;0,2;0,1;1;6;0;0;;1;0,0;0;0;0;0,0;0,91;KVX;DF;30;1994;0,1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Leonidas Stergiou;Heidenheim;2526;GER-Bundesliga;SUI;DF;23;2002;5;1;206;2,3;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;SUI;DF;23;2002;2,3;0;1;0;0,0;0,44;0,0;0,0;;0;0;SUI;DF;23;2002;5;206;41;6,7;2,3;1;90;1;4;29;4;1,0;1;7;-6;-2,62;-1,83;SUI;DF;23;2002;2,3;0;0;0;3;1;0;1;1;3;0;;;;;;;;;;;;;;;;;;;;;;;
Luca Kerber;Heidenheim;2526;GER-Bundesliga;GER;MF;23;2002;18;8;682;7,6;2;0;2;2;0;0;3;0;0,26;0,0;0,26;0,26;0,26;GER;MF;23;2002;7,6;2;9;3;33,3;1,19;0,4;0,22;0,67;0;0;GER;MF;23;2002;18;682;38;22,3;7,6;8;71;2;10;12;14;1,0;5;18;-13;-1,72;-1,03;GER;MF;23;2002;7,6;3;0;0;12;6;1;4;3;11;0;;;;;;;;;;;;;;;;;;;;;;;
Léo Scienza;Heidenheim;2526;GER-Bundesliga;BRA;MF;26;1998;2;2;180;2,0;1;0;1;1;0;0;0;0;0,5;0,0;0,5;0,5;0,5;BRA;MF;26;1998;2,0;1;4;1;25,0;2,0;0,5;0,25;1,0;0;0;BRA;MF;26;1998;2;180;90;5,9;2,0;2;90;2;0;;0;0,0;1;5;-4;-2,0;-1,16;BRA;MF;26;1998;2,0;0;0;0;1;7;0;13;0;2;0;;;;;;;;;;;;;;;;;;;;;;;
Marnon Busch;Heidenheim;2526;GER-Bundesliga;GER;DF,MF;30;1994;29;20;1915;21,3;1;5;6;1;0;0;4;0;0,05;0,23;0,28;0,05;0,28;GER;DF,MF;30;1994;21,3;1;12;3;25,0;0,56;0,14;0,08;0,33;0;0;GER;DF,MF;30;1994;29;1915;66;62,6;21,3;20;85;13;9;25;2;0,76;26;43;-17;-0,8;0,3;GER;DF,MF;30;1994;21,3;4;0;0;18;8;1;61;34;24;0;;;;;;;;;;;;;;;;;;;;;;;
Marvin Pieringer;Heidenheim;2526;GER-Bundesliga;GER;FW,MF;25;1999;27;20;1650;18,3;4;1;5;3;1;1;2;0;0,22;0,05;0,27;0,16;0,22;GER;FW,MF;25;1999;18,3;4;32;8;25,0;1,75;0,44;0,13;0,5;1;1;GER;FW,MF;25;1999;27;1650;61;53,9;18,3;20;75;5;7;21;0;0,85;28;38;-10;-0,55;0,79;GER;FW,MF;25;1999;18,3;2;0;0;37;27;11;20;11;14;0;;;;;;;;;;;;;;;;;;;;;;;
Mathias Honsak;Heidenheim;2526;GER-Bundesliga;AUT;MF,FW;28;1996;27;15;1249;13,9;2;1;3;2;0;0;1;0;0,14;0,07;0,22;0,14;0,22;AUT;MF,FW;28;1996;13,9;2;31;8;25,8;2,23;0,58;0,06;0,25;0;0;AUT;MF,FW;28;1996;27;1249;46;40,8;13,9;15;67;1;12;20;2;0,63;11;30;-19;-1,37;-0,77;AUT;MF,FW;28;1996;13,9;1;0;0;11;15;9;25;17;12;0;;;;;;;;;;;;;;;;;;;;;;;
Mikkel Kaufmann;Heidenheim;2526;GER-Bundesliga;DEN;FW;24;2001;16;6;537;6,0;1;1;2;1;0;0;2;0;0,17;0,17;0,34;0,17;0,34;DEN;FW;24;2001;6,0;1;11;3;27,3;1,84;0,5;0,09;0,33;0;0;DEN;FW;24;2001;16;537;34;17,5;6,0;6;63;0;10;16;1;0,5;3;10;-7;-1,17;-0,32;DEN;FW;24;2001;6,0;2;0;0;14;13;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;
Nick Rothweiler;Heidenheim;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;DF;19;2006;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niklas Dorsch;Heidenheim;2526;GER-Bundesliga;GER;MF;27;1998;32;27;2258;25,1;0;1;1;0;0;0;2;0;0,0;0,04;0,04;0,0;0,04;GER;MF;27;1998;25,1;0;14;3;21,4;0,56;0,12;0,0;0,0;0;0;GER;MF;27;1998;32;2258;71;73,8;25,1;27;79;10;5;24;1;0,81;28;51;-23;-0,92;-0,02;GER;MF;27;1998;25,1;2;0;0;30;27;1;33;19;31;0;;;;;;;;;;;;;;;;;;;;;;;
Omar Traoré;Heidenheim;2526;GER-Bundesliga;GER;DF,MF;27;1998;26;16;1501;16,7;0;2;2;0;0;0;2;0;0,0;0,12;0,12;0,0;0,12;GER;DF,MF;27;1998;16,7;0;10;2;20,0;0,6;0,12;0,0;0,0;0;0;GER;DF,MF;27;1998;26;1501;58;49,1;16,7;16;78;8;10;26;7;0,65;21;41;-20;-1,2;-0,56;GER;DF,MF;27;1998;16,7;2;0;0;22;19;2;37;17;11;0;;;;;;;;;;;;;;;;;;;;;;;
Patrick Mainka;Heidenheim;2526;GER-Bundesliga;GER;DF;30;1994;34;34;3060;34,0;2;2;4;2;0;0;1;0;0,06;0,06;0,12;0,06;0,12;GER;DF;30;1994;34,0;2;37;9;24,3;1,09;0,26;0,05;0,22;0;0;GER;DF;30;1994;34;3060;90;100,0;34,0;34;90;34;0;;0;0,76;41;72;-31;-0,91;;GER;DF;30;1994;34,0;1;0;0;10;20;3;0;36;30;0;;;;;;;;;;;;;;;;;;;;;;;
Paul Tschernuth;Heidenheim;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AUT;GK;23;2002;0;;;;;0;;0;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sirlord Conteh;Heidenheim;2526;GER-Bundesliga;GER;MF,FW;29;1996;15;3;625;6,9;2;1;3;2;0;0;1;0;0,29;0,14;0,43;0,29;0,43;GER;MF,FW;29;1996;6,9;2;10;3;30,0;1,44;0,43;0,2;0,67;0;0;GER;MF,FW;29;1996;15;625;42;20,4;6,9;3;80;1;12;32;1;0,4;11;16;-5;-0,72;0,24;GER;MF,FW;29;1996;6,9;1;0;0;7;10;8;17;4;7;0;;;;;;;;;;;;;;;;;;;;;;;
Stefan Schimmer;Heidenheim;2526;GER-Bundesliga;GER;FW;31;1994;27;3;820;9,1;5;1;6;5;0;0;1;0;0,55;0,11;0,66;0,55;0,66;GER;FW;31;1994;9,1;5;32;12;37,5;3,51;1,32;0,16;0,42;0;0;GER;FW;31;1994;27;820;30;26,8;9,1;3;67;0;24;26;4;0,78;14;18;-4;-0,44;0,65;GER;FW;31;1994;9,1;1;0;0;13;5;4;10;4;4;0;;;;;;;;;;;;;;;;;;;;;;;
Thomas Keller;Heidenheim;2526;GER-Bundesliga;GER;DF;25;1999;4;3;188;2,1;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;GER;DF;25;1999;2,1;0;2;0;0,0;0,96;0,0;0,0;;0;0;GER;DF;25;1999;4;188;47;6,1;2,1;3;60;1;1;8;4;1,5;2;3;-1;-0,48;0,46;GER;DF;25;1999;2,1;1;0;0;3;2;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
Tim Siersleben;Heidenheim;2526;GER-Bundesliga;GER;DF;25;2000;15;12;1081;12,0;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;GER;DF;25;2000;12,0;0;5;3;60,0;0,42;0,25;0,0;0,0;0;0;GER;DF;25;2000;15;1081;72;35,3;12,0;12;85;9;3;19;16;0,73;16;29;-13;-1,08;-0,26;GER;DF;25;2000;12,0;2;0;0;13;13;1;13;21;16;0;;;;;;;;;;;;;;;;;;;;;;;
Tobias Weigel;Heidenheim;2526;GER-Bundesliga;GER;FW;18;2007;1;0;2;0,0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;FW;18;2007;0,0;0;0;0;;0,0;0,0;;;0;0;GER;FW;18;2007;1;2;2;0,1;0,0;0;;0;1;2;1;0,0;0;0;0;0,0;0,91;GER;FW;18;2007;0,0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Yannik Wagner;Heidenheim;2526;GER-Bundesliga;GER;FW;18;2007;4;0;49;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;GER;FW;18;2007;0,5;0;1;0;0,0;1,84;0,0;0,0;;0;0;GER;FW;18;2007;4;49;12;1,6;0,5;0;;0;4;12;5;0,75;3;0;3;5,51;6,53;GER;FW;18;2007;0,5;0;0;0;0;0;0;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Adam Hložek;Hoffenheim;2526;GER-Bundesliga;CZE;FW,MF;23;2002;5;0;41;0,5;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;CZE;FW,MF;23;2002;0,5;0;3;1;33,3;6,59;2,2;0,0;0,0;0;0;CZE;FW,MF;23;2002;5;41;8;1,3;0,5;0;;0;5;8;1;1,4;0;3;-3;-6,59;-7,06;CZE;FW,MF;23;2002;0,5;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
Albian Hajdari;Hoffenheim;2526;GER-Bundesliga;KVX;DF;22;2003;30;28;2434;27,0;1;2;3;1;0;0;10;0;0,04;0,07;0,11;0,04;0,11;KVX;DF;22;2003;27,0;1;19;4;21,1;0,7;0,15;0,05;0,25;0;0;KVX;DF;22;2003;30;2434;81;79,5;27,0;28;85;20;2;32;1;1,77;52;37;15;0,55;0,84;KVX;DF;22;2003;27,0;10;0;0;43;23;0;19;42;38;0;;;;;;;;;;;;;;;;;;;;;;;
Alexander Prass;Hoffenheim;2526;GER-Bundesliga;AUT;MF;24;2001;32;12;1308;14,5;3;2;5;3;0;0;4;0;0,21;0,14;0,34;0,21;0,34;AUT;MF;24;2001;14,5;3;18;11;61,1;1,24;0,76;0,17;0,27;0;0;AUT;MF;24;2001;32;1308;41;42,7;14,5;12;80;4;20;18;2;1,88;25;25;0;0,0;-0,67;AUT;MF;24;2001;14,5;4;0;0;26;21;2;47;6;22;0;;;;;;;;;;;;;;;;;;;;;;;
Andrej Kramarić;Hoffenheim;2526;GER-Bundesliga;CRO;MF,FW;34;1991;34;26;2207;24,5;14;6;20;9;5;5;2;0;0,57;0,24;0,82;0,37;0,61;CRO;MF,FW;34;1991;24,5;14;64;33;51,6;2,61;1,35;0,22;0,42;5;5;CRO;MF,FW;34;1991;34;2207;65;72,1;24,5;26;75;4;8;32;0;1,79;53;33;20;0,82;1,55;CRO;MF,FW;34;1991;24,5;2;0;0;5;14;5;82;7;5;0;;;;;;;;;;;;;;;;;;;;;;;
Arthur Chaves;Hoffenheim;2526;GER-Bundesliga;BRA;DF;24;2001;4;2;240;2,7;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;BRA;DF;24;2001;2,7;0;1;0;0,0;0,37;0,0;0,0;;0;0;BRA;DF;24;2001;4;240;60;7,8;2,7;2;90;2;2;30;7;1,75;4;4;0;0,0;-0,41;BRA;DF;24;2001;2,7;1;0;0;5;3;0;2;3;5;0;;;;;;;;;;;;;;;;;;;;;;;
Bazoumana Touré;Hoffenheim;2526;GER-Bundesliga;CIV;MF,FW;19;2006;30;29;2308;25,6;5;9;14;5;0;0;2;0;0,19;0,35;0,55;0,19;0,55;CIV;MF,FW;19;2006;25,6;5;48;13;27,1;1,87;0,51;0,1;0,38;0;0;CIV;MF,FW;19;2006;30;2308;77;75,4;25,6;29;79;10;1;27;3;1,7;49;44;5;0,19;-0,76;CIV;MF,FW;19;2006;25,6;2;0;0;44;29;8;118;6;22;0;;;;;;;;;;;;;;;;;;;;;;;
Bernardo;Hoffenheim;2526;GER-Bundesliga;BRA;DF;30;1995;29;26;2312;25,7;0;0;0;0;0;0;9;0;0,0;0,0;0,0;0,0;0,0;BRA;DF;30;1995;25,7;0;10;0;0,0;0,39;0,0;0,0;;0;0;BRA;DF;30;1995;29;2312;80;75,6;25,7;26;86;17;3;28;1;1,76;45;35;10;0,39;0,03;BRA;DF;30;1995;25,7;9;0;0;42;11;2;16;39;42;0;;;;;;;;;;;;;;;;;;;;;;;
Cole Campbell;Hoffenheim;2526;GER-Bundesliga;USA;FW;19;2006;5;0;79;0,9;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;USA;FW;19;2006;0,9;0;1;0;0,0;1,14;0,0;0,0;;0;0;USA;FW;19;2006;5;79;16;2,6;0,9;0;;0;5;16;6;1,2;0;3;-3;-3,42;-3,9;USA;FW;19;2006;0,9;0;0;0;0;1;0;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
David Mokwa;Hoffenheim;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FRA;FW;21;2004;0;;;;;0;;0;0;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fisnik Asllani;Hoffenheim;2526;GER-Bundesliga;KVX;FW,MF;22;2002;33;31;2335;25,9;10;7;17;10;0;0;2;0;0,39;0,27;0,66;0,39;0,66;KVX;FW,MF;22;2002;25,9;10;73;28;38,4;2,81;1,08;0,14;0,36;0;0;KVX;FW,MF;22;2002;33;2335;71;76,3;25,9;31;74;4;2;24;1;1,76;50;41;9;0,35;-0,15;KVX;FW,MF;22;2002;25,9;2;0;0;26;37;14;10;5;7;0;;;;;;;;;;;;;;;;;;;;;;;
Grischa Prömel;Hoffenheim;2526;GER-Bundesliga;GER;MF;30;1995;33;16;1758;19,5;7;2;9;7;0;0;5;0;0,36;0,1;0,46;0,36;0,46;GER;MF;30;1995;19,5;7;43;14;32,6;2,2;0,72;0,16;0,5;0;0;GER;MF;30;1995;33;1758;53;57,5;19,5;16;86;11;17;22;0;1,82;36;33;3;0,15;-0,54;GER;MF;30;1995;19,5;5;0;0;23;28;1;11;15;16;0;;;;;;;;;;;;;;;;;;;;;;;
Ihlas Bebou;Hoffenheim;2526;GER-Bundesliga;TOG;FW,MF;31;1994;16;0;190;2,1;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;TOG;FW,MF;31;1994;2,1;0;5;2;40,0;2,37;0,95;0,0;0,0;0;0;TOG;FW,MF;31;1994;16;190;12;6,2;2,1;0;;0;16;12;10;1,69;4;3;1;0,47;0,1;TOG;FW,MF;31;1994;2,1;1;0;0;6;2;2;1;3;1;0;;;;;;;;;;;;;;;;;;;;;;;
Kelven Frees;Hoffenheim;2526;GER-Bundesliga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GER;DF;20;2005;0;;;;;0;;0;0;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
